wavelength,flux
2595.0,0.002204103
2600.0,0.0024102775
2605.0,0.0025779987
2610.0,0.0027097212
2615.0,0.0028128086
2620.0,0.0028929873
2625.0,0.002955167
2630.0,0.0030058925
2635.0,0.003051709
2640.0,0.0030975256
2645.0,0.0031490691
2650.0,0.0032137032
2655.0,0.0032947005
2660.0,0.0033879697
2665.0,0.0034902387
2670.0,0.0035957806
2675.0,0.0036996857
2680.0,0.0037962277
2685.0,0.0038813155
2690.0,0.0039500403
2695.0,0.0039966754
2700.0,0.004017129
2705.0,0.0040089474
2710.0,0.0039827665
2715.0,0.003953313
2720.0,0.0039336774
2725.0,0.0039394046
2730.0,0.0039827665
2735.0,0.00407849
2740.0,0.004240485
2745.0,0.004483476
2750.0,0.004820555
2755.0,0.0052582663
2760.0,0.0057728845
2765.0,0.0063325004
2770.0,0.0069043892
2775.0,0.007458278
2780.0,0.00796226
2785.0,0.008383608
2790.0,0.0086912345
2795.0,0.008853229
2800.0,0.008837684
2805.0,0.008625782
2810.0,0.008251068
2815.0,0.0077577224
2820.0,0.007191561
2825.0,0.0065984004
2830.0,0.006024057
2835.0,0.0055135298
2840.0,0.005112635
2845.0,0.0048663714
2850.0,0.004820555
2855.0,0.005006275
2860.0,0.0053989887
2865.0,0.0059594233
2870.0,0.0066466713
2875.0,0.00742228
2880.0,0.0082477955
2885.0,0.009081493
2890.0,0.009886555
2895.0,0.010621256
2900.0,0.011247962
2905.0,0.01173558
2910.0,0.012090659
2915.0,0.012328741
2920.0,0.01246619
2925.0,0.012518552
2930.0,0.012501371
2935.0,0.012430192
2940.0,0.012321377
2945.0,0.012189655
2950.0,0.012051387
2955.0,0.011920482
2960.0,0.011804305
2965.0,0.011707763
2970.0,0.011637402
2975.0,0.011597312
2980.0,0.011594039
2985.0,0.011631675
2990.0,0.01171758
2995.0,0.01185503
3000.0,0.012051387
3005.0,0.012309923
3010.0,0.012633911
3015.0,0.013022534
3020.0,0.013479062
3025.0,0.014002682
3030.0,0.014595022
3035.0,0.015257727
3040.0,0.015990792
3045.0,0.016796673
3050.0,0.017675368
3055.0,0.01862606
3060.0,0.01963566
3065.0,0.020691076
3070.0,0.021776766
3075.0,0.022878818
3080.0,0.023981687
3085.0,0.025072284
3090.0,0.026135065
3095.0,0.02715612
3100.0,0.028119903
3105.0,0.02902069
3110.0,0.029883021
3115.0,0.030740444
3120.0,0.031625688
3125.0,0.032571472
3130.0,0.033611342
3135.0,0.03477721
3140.0,0.036103435
3145.0,0.037622742
3150.0,0.039367862
3155.0,0.041351065
3160.0,0.03759493
3165.0,0.048978705
3170.0,0.05698351
3175.0,0.05929315
3180.0,0.058007833
3185.0,0.055997632
3190.0,0.054799855
3195.0,0.05533493
3200.0,0.05850854
3205.0,0.06333318
3210.0,0.060641468
3215.0,0.045514643
3220.0,0.033854336
3225.0,0.039708216
3230.0,0.04890916
3235.0,0.046031717
3240.0,0.0388287
3245.0,0.038233086
3250.0,0.044722673
3255.0,0.055211388
3260.0,0.06282184
3265.0,0.062396403
3270.0,0.059442054
3275.0,0.0601923
3280.0,0.06310165
3285.0,0.06627445
3290.0,0.07416962
3295.0,0.08913036
3300.0,0.098673284
3305.0,0.09214934
3310.0,0.081066646
3315.0,0.07828411
3320.0,0.07989996
3325.0,0.0798116
3330.0,0.07988442
3335.0,0.083003215
3340.0,0.08816984
3345.0,0.09323993
3350.0,0.095374495
3355.0,0.09237187
3360.0,0.085279316
3365.0,0.076863796
3370.0,0.073511004
3375.0,0.079262614
3380.0,0.08517377
3385.0,0.083298564
3390.0,0.08267759
3395.0,0.092420146
3400.0,0.10491006
3405.0,0.11023215
3410.0,0.10598511
3415.0,0.09452771
3420.0,0.08975133
3425.0,0.10112447
3430.0,0.10890674
3435.0,0.095010415
3440.0,0.07716978
3445.0,0.07525858
3450.0,0.08188971
3455.0,0.08531858
3460.0,0.083625
3465.0,0.07884373
3470.0,0.07900654
3475.0,0.089558244
3480.0,0.099601075
3485.0,0.09873792
3490.0,0.09490324
3495.0,0.097824045
3500.0,0.10604484
3505.0,0.114614174
3510.0,0.11576776
3515.0,0.105227515
3520.0,0.09548168
3525.0,0.09895882
3530.0,0.11108139
3535.0,0.12402783
3540.0,0.13400438
3545.0,0.13821869
3550.0,0.13384484
3555.0,0.12021933
3560.0,0.10536086
3565.0,0.09621474
3570.0,0.08675281
3575.0,0.07153026
3580.0,0.060414016
3585.0,0.063229285
3590.0,0.07433979
3595.0,0.08529486
3600.0,0.091880985
3605.0,0.09237515
3610.0,0.090798564
3615.0,0.09135164
3620.0,0.09320639
3625.0,0.094688065
3630.0,0.09576394
3635.0,0.09684799
3640.0,0.09850311
3645.0,0.1019009
3650.0,0.11049723
3655.0,0.12614603
3660.0,0.14199854
3665.0,0.15019973
3670.0,0.14756282
3675.0,0.13445027
3680.0,0.120738864
3685.0,0.115815215
3690.0,0.117578335
3695.0,0.12119457
3700.0,0.12239235
3705.0,0.11806186
3710.0,0.109177545
3715.0,0.09791077
3720.0,0.08711361
3725.0,0.07906544
3730.0,0.07306593
3735.0,0.06817502
3740.0,0.065470204
3745.0,0.06638326
3750.0,0.0717397
3755.0,0.08112964
3760.0,0.08980206
3765.0,0.09481979
3770.0,0.104842156
3775.0,0.1260184
3780.0,0.14286417
3785.0,0.14037861
3790.0,0.12713353
3795.0,0.11557386
3800.0,0.11007588
3805.0,0.110796675
3810.0,0.10909573
3815.0,0.09757778
3820.0,0.082628496
3825.0,0.072661765
3830.0,0.0704323
3835.0,0.07617982
3840.0,0.085766114
3845.0,0.09410309
3850.0,0.09668027
3855.0,0.09154963
3860.0,0.08641818
3865.0,0.08843411
3870.0,0.09285785
3875.0,0.09404664
3880.0,0.09463243
3885.0,0.098033495
3890.0,0.10253742
3895.0,0.10622238
3900.0,0.11145283
3905.0,0.12016615
3910.0,0.1282904
3915.0,0.13099521
3920.0,0.12641929
3925.0,0.114984795
3930.0,0.103262305
3935.0,0.09828957
3940.0,0.10282868
3945.0,0.11636338
3950.0,0.12952745
3955.0,0.13301525
3960.0,0.12660746
3965.0,0.11522288
3970.0,0.11524251
3975.0,0.13925038
3980.0,0.17317016
3985.0,0.2001291
3990.0,0.21872081
3995.0,0.23132445
4000.0,0.23999113
4005.0,0.24708451
4010.0,0.25653827
4015.0,0.26962218
4020.0,0.27537787
4025.0,0.26382965
4030.0,0.24118319
4035.0,0.2187069
4040.0,0.21176487
4045.0,0.2294435
4050.0,0.25163835
4055.0,0.25728527
4060.0,0.25068358
4065.0,0.24216743
4070.0,0.24084203
4075.0,0.25317731
4080.0,0.27632856
4085.0,0.3037792
4090.0,0.32362843
4095.0,0.32626694
4100.0,0.31662586
4105.0,0.30371785
4110.0,0.29833603
4115.0,0.30714592
4120.0,0.31851906
4125.0,0.31968984
4130.0,0.31163102
4135.0,0.29907322
4140.0,0.28802487
4145.0,0.2842671
4150.0,0.29139075
4155.0,0.30883133
4160.0,0.32161167
4165.0,0.31683367
4170.0,0.3043364
4175.0,0.29713583
4180.0,0.29819778
4185.0,0.30589086
4190.0,0.31022954
4195.0,0.30369005
4200.0,0.29695582
4205.0,0.299965
4210.0,0.30148348
4215.0,0.28776634
4220.0,0.2561971
4225.0,0.21387652
4230.0,0.19565137
4235.0,0.22749221
4240.0,0.27212736
4245.0,0.289068
4250.0,0.28819668
4255.0,0.28749472
4260.0,0.28697437
4265.0,0.2832804
4270.0,0.2775517
4275.0,0.27280644
4280.0,0.27510706
4285.0,0.28610468
4290.0,0.286787
4295.0,0.26429272
4300.0,0.2510534
4305.0,0.27733818
4310.0,0.31950575
4315.0,0.34882754
4320.0,0.37015593
4325.0,0.39433315
4330.0,0.42258072
4335.0,0.4509853
4340.0,0.46470982
4345.0,0.45478645
4350.0,0.44663355
4355.0,0.46425495
4360.0,0.4915804
4365.0,0.50431085
4370.0,0.48529208
4375.0,0.4303785
4380.0,0.38031903
4385.0,0.3732322
4390.0,0.3918149
4395.0,0.4090599
4400.0,0.41455626
4405.0,0.4073843
4410.0,0.40798894
4415.0,0.4323396
4420.0,0.45713782
4425.0,0.45948428
4430.0,0.4573399
4435.0,0.470729
4440.0,0.48707402
4445.0,0.48933378
4450.0,0.47520342
4455.0,0.45173064
4460.0,0.4486217
4465.0,0.4879969
4470.0,0.5389596
4475.0,0.5662442
4480.0,0.57011324
4485.0,0.56159216
4490.0,0.5592244
4495.0,0.5773154
4500.0,0.60570693
4505.0,0.6297786
4510.0,0.64153874
4515.0,0.6355221
4520.0,0.60974455
4525.0,0.5678936
4530.0,0.53286844
4535.0,0.52638054
4540.0,0.5461806
4545.0,0.5820918
4550.0,0.6161891
4555.0,0.6349428
4560.0,0.65015227
4565.0,0.67331666
4570.0,0.6894113
4575.0,0.6833668
4580.0,0.66644907
4585.0,0.65359753
4590.0,0.64811915
4595.0,0.64995676
4600.0,0.65724
4605.0,0.66791844
4610.0,0.68102115
4615.0,0.69504267
4620.0,0.70524746
4625.0,0.7072536
4630.0,0.7013318
4635.0,0.68950546
4640.0,0.6761532
4645.0,0.6660506
4650.0,0.66319036
4655.0,0.6693232
4660.0,0.67800796
4665.0,0.68250036
4670.0,0.68304205
4675.0,0.6823572
4680.0,0.6861052
4685.0,0.69635415
4690.0,0.69785464
4695.0,0.6781781
4700.0,0.65349525
4705.0,0.64337796
4710.0,0.65240955
4715.0,0.6771047
4720.0,0.6966741
4725.0,0.6934219
4730.0,0.67930716
4735.0,0.67035
4740.0,0.6691579
4745.0,0.67265147
4750.0,0.6684167
4755.0,0.64717585
4760.0,0.62153983
4765.0,0.6049657
4770.0,0.5924193
4775.0,0.578109
4780.0,0.571725
4785.0,0.5832135
4790.0,0.6080706
4795.0,0.6380919
4800.0,0.6647138
4805.0,0.68107927
4810.0,0.6875247
4815.0,0.6855341
4820.0,0.6740055
4825.0,0.65407777
4830.0,0.638438
4835.0,0.6389411
4840.0,0.652574
4845.0,0.671268
4850.0,0.6815996
4855.0,0.67331904
4860.0,0.65424305
4865.0,0.63602525
4870.0,0.62759906
4875.0,0.63309544
4880.0,0.64015204
4885.0,0.6378129
4890.0,0.6372435
4895.0,0.64990276
4900.0,0.66629934
4905.0,0.6730458
4910.0,0.6621333
4915.0,0.632949
4920.0,0.6091113
4925.0,0.611785
4930.0,0.62809896
4935.0,0.64016426
4940.0,0.64405376
4945.0,0.6403974
4950.0,0.634105
4955.0,0.6308104
4960.0,0.6347825
4965.0,0.64618343
4970.0,0.6501236
4975.0,0.6342147
4980.0,0.61111826
4985.0,0.5958196
4990.0,0.58753985
4995.0,0.58139145
5000.0,0.57181585
5005.0,0.55575794
5010.0,0.54083973
5015.0,0.5358196
5020.0,0.5433269
5025.0,0.5614686
5030.0,0.57638437
5035.0,0.5756227
5040.0,0.56434035
5045.0,0.55207384
5050.0,0.5482612
5055.0,0.5572134
5060.0,0.56281126
5065.0,0.5502338
5070.0,0.5302978
5075.0,0.5171828
5080.0,0.5128982
5085.0,0.51582146
5090.0,0.521987
5095.0,0.5266767
5100.0,0.52452743
5105.0,0.51328194
5110.0,0.5037586
5115.0,0.50528115
5120.0,0.5081267
5125.0,0.50277597
5130.0,0.49957213
5135.0,0.5083018
5140.0,0.51666087
5145.0,0.5121905
5150.0,0.50389934
5155.0,0.5011168
5160.0,0.49298924
5165.0,0.46819022
5170.0,0.4336904
5175.0,0.4026317
5180.0,0.3945418
5185.0,0.42201453
5190.0,0.4635186
5195.0,0.49338195
5200.0,0.5035091
5205.0,0.4971504
5210.0,0.5053687
5215.0,0.5519936
5220.0,0.6041042
5225.0,0.6272391
5230.0,0.6375331
5235.0,0.6569667
5240.0,0.6803266
5245.0,0.6956661
5250.0,0.69131273
5255.0,0.6605952
5260.0,0.6165892
5265.0,0.57799286
5270.0,0.56625646
5275.0,0.5948542
5280.0,0.6426278
5285.0,0.6838364
5290.0,0.70905924
5295.0,0.71666646
5300.0,0.7198728
5305.0,0.7309383
5310.0,0.74345523
5315.0,0.7465822
5320.0,0.73041713
5325.0,0.6922716
5330.0,0.65738064
5335.0,0.6499895
5340.0,0.6624655
5345.0,0.6826739
5350.0,0.7123622
5355.0,0.7509315
5360.0,0.7744992
5365.0,0.7638182
5370.0,0.7414499
5375.0,0.7341708
5380.0,0.7437866
5385.0,0.76163375
5390.0,0.76211894
5395.0,0.72720426
5400.0,0.68599886
5405.0,0.6719225
5410.0,0.6884991
5415.0,0.7270415
5420.0,0.7599148
5425.0,0.7644114
5430.0,0.7564835
5435.0,0.75647694
5440.0,0.763662
5445.0,0.771751
5450.0,0.7733014
5455.0,0.7655887
5460.0,0.7659217
5465.0,0.7865604
5470.0,0.79954445
5475.0,0.7809708
5480.0,0.763378
5485.0,0.7797591
5490.0,0.80847216
5495.0,0.82056606
5500.0,0.81249255
5505.0,0.79043597
5510.0,0.77411383
5515.0,0.78049135
5520.0,0.8020104
5525.0,0.82575804
5530.0,0.8419354
5535.0,0.84559005
5540.0,0.84804213
5545.0,0.8597646
5550.0,0.87156075
5555.0,0.8720598
5560.0,0.86086416
5565.0,0.8419877
5570.0,0.82611805
5575.0,0.8215274
5580.0,0.8201553
5585.0,0.8111459
5590.0,0.7887858
5595.0,0.7563517
5600.0,0.74794036
5605.0,0.7896571
5610.0,0.844844
5615.0,0.8716204
5620.0,0.8699759
5625.0,0.8532406
5630.0,0.84622985
5635.0,0.86612415
5640.0,0.8880768
5645.0,0.88693625
5650.0,0.8783432
5655.0,0.8805948
5660.0,0.88181216
5665.0,0.8703409
5670.0,0.86561114
5675.0,0.8848418
5680.0,0.9053317
5685.0,0.9037526
5690.0,0.89420724
5695.0,0.8931362
5700.0,0.8889129
5705.0,0.8702975
5710.0,0.8556771
5715.0,0.863753
5720.0,0.88485163
5725.0,0.904943
5730.0,0.9209395
5735.0,0.9324632
5740.0,0.9390264
5745.0,0.9404639
5750.0,0.93799305
5755.0,0.93317825
5760.0,0.92758286
5765.0,0.9225243
5770.0,0.91832227
5775.0,0.915048
5780.0,0.91277516
5785.0,0.9116674
5790.0,0.9122638
5795.0,0.9151936
5800.0,0.92108923
5805.0,0.9301437
5810.0,0.94080174
5815.0,0.9510696
5820.0,0.958955
5825.0,0.9630138
5830.0,0.9640029
5835.0,0.963229
5840.0,0.9619977
5845.0,0.9609119
5850.0,0.9577662
5855.0,0.94964933
5860.0,0.93365026
5865.0,0.90803075
5870.0,0.87573576
5875.0,0.8408841
5880.0,0.807591
5885.0,0.77970594
5890.0,0.7599958
5895.0,0.75096095
5900.0,0.7550992
5905.0,0.77361965
5910.0,0.80256915
5915.0,0.8367042
5920.0,0.87078106
5925.0,0.9004742
5930.0,0.92512846
5935.0,0.9450055
5940.0,0.960367
5945.0,0.97148085
5950.0,0.97863567
5955.0,0.98212427
5960.0,0.9822412
5965.0,0.97943246
5970.0,0.9747478
5975.0,0.96939135
5980.0,0.964565
5985.0,0.961123
5990.0,0.9585246
5995.0,0.9558795
6000.0,0.95229924
6005.0,0.9473716
6010.0,0.9426017
6015.0,0.9399714
6020.0,0.94146526
6025.0,0.94827074
6030.0,0.9584052
6035.0,0.9690903
6040.0,0.97754747
6045.0,0.9817658
6050.0,0.9827975
6055.0,0.9824589
6060.0,0.9825676
6065.0,0.9843152
6070.0,0.98638433
6075.0,0.98682857
6080.0,0.9837057
6085.0,0.9758482
6090.0,0.9652048
6095.0,0.95450336
6100.0,0.9464708
6105.0,0.9430288
6110.0,0.9428791
6115.0,0.9439181
6120.0,0.9440409
6125.0,0.94155043
6130.0,0.93637395
6135.0,0.92884284
6140.0,0.91929173
6145.0,0.90818125
6150.0,0.8964841
6155.0,0.8853024
6160.0,0.8757391
6165.0,0.86892056
6170.0,0.8660865
6175.0,0.8685009
6180.0,0.87742686
6185.0,0.8931558
6190.0,0.91207397
6195.0,0.9295939
6200.0,0.9411282
6205.0,0.94337815
6210.0,0.9382009
6215.0,0.9287463
6220.0,0.91816103
6225.0,0.9090746
6230.0,0.9020402
6235.0,0.89709276
6240.0,0.8942677
6245.0,0.8935387
6250.0,0.89464736
6255.0,0.89727193
6260.0,0.9010944
6265.0,0.90579385
6270.0,0.91106033
6275.0,0.9165812
6280.0,0.9220465
6285.0,0.9271223
6290.0,0.93138075
6295.0,0.9343719
6300.0,0.93564576
6305.0,0.93499696
6310.0,0.9332086
6315.0,0.9313063
6320.0,0.9303188
6325.0,0.9309954
6330.0,0.93298924
6335.0,0.93567276
6340.0,0.93842095
6345.0,0.94065696
6350.0,0.94199467
6355.0,0.9420961
6360.0,0.9406218
6365.0,0.9374343
6370.0,0.9331913
6375.0,0.9287496
6380.0,0.9249672
6385.0,0.922548
6390.0,0.9215825
6395.0,0.9220088
6400.0,0.9237629
6405.0,0.9266878
6410.0,0.93024683
6415.0,0.9338082
6420.0,0.9367397
6425.0,0.9385551
6430.0,0.93934876
6435.0,0.9393586
6440.0,0.9388243
6445.0,0.93805283
6450.0,0.93761593
6455.0,0.9381534
6460.0,0.9403051
6465.0,0.9443649
6470.0,0.9492394
6475.0,0.95348805
6480.0,0.95567256
6485.0,0.9548969
6490.0,0.9524424
6495.0,0.95013523
6500.0,0.94980067
6505.0,0.95280576
6510.0,0.9586825
6515.0,0.9665024
6520.0,0.9753385
6525.0,0.9842277
6530.0,0.99206233
6535.0,0.997701
6540.0,1.0
6545.0,0.99826306
6550.0,0.9935694
6555.0,0.9874447
6560.0,0.98141325
6565.0,0.97677594
6570.0,0.97393775
6575.0,0.97307795
6580.0,0.9743764
6585.0,0.9777651
6590.0,0.98218393
6595.0,0.98632544
6600.0,0.9888797
6605.0,0.9889525
6610.0,0.9872941
6615.0,0.9850712
6620.0,0.98344797
6625.0,0.98316413
6630.0,0.98326725
6635.0,0.9823795
6640.0,0.97912323
6645.0,0.9727621
6650.0,0.9651198
6655.0,0.9586621
6660.0,0.9558533
6665.0,0.9582563
6670.0,0.9638254
6675.0,0.969613
6680.0,0.9726729
6685.0,0.9708542
6690.0,0.9651934
6695.0,0.9575257
6700.0,0.94968367
6705.0,0.9431311
6710.0,0.9378499
6715.0,0.9334491
6720.0,0.92953914
6725.0,0.92581403
6730.0,0.9222968
6735.0,0.9190937
6740.0,0.9163096
6745.0,0.914049
6750.0,0.9124135
6755.0,0.9114996
6760.0,0.9114072
6765.0,0.9121558
6770.0,0.9134526
6775.0,0.91492856
6780.0,0.91621226
6785.0,0.91694695
6790.0,0.9168275
6795.0,0.9155602
6800.0,0.91285366
6805.0,0.9087155
6810.0,0.9043515
6815.0,0.9012678
6820.0,0.9009717
6825.0,0.90426475
6830.0,0.9091303
6835.0,0.91285044
6840.0,0.9127048
6845.0,0.9067249
6850.0,0.8959466
6855.0,0.8821558
6860.0,0.86713946
6865.0,0.85261476
6870.0,0.8400136
6875.0,0.8307013
6880.0,0.8260404
6885.0,0.8268421
6890.0,0.8317061
6895.0,0.8386824
6900.0,0.8458175
6905.0,0.85163623
6910.0,0.85655904
6915.0,0.8614835
6920.0,0.8673063
6925.0,0.8746386
6930.0,0.8829469
6935.0,0.8914124
6940.0,0.89921594
6945.0,0.905676
6950.0,0.9106635
6955.0,0.91418976
6960.0,0.9162621
6965.0,0.9169412
6970.0,0.9164863
6975.0,0.9152091
6980.0,0.9134183
6985.0,0.9114317
6990.0,0.90959007
6995.0,0.90824014
7000.0,0.9077288
7005.0,0.90834564
7010.0,0.910144
7015.0,0.91312206
7020.0,0.91727495
7025.0,0.9224604
7030.0,0.92797315
7035.0,0.9329696
7040.0,0.9366063
7045.0,0.93823355
7050.0,0.93798655
7055.0,0.9361931
7060.0,0.93318397
7065.0,0.9293345
7070.0,0.9252111
7075.0,0.9214246
7080.0,0.918589
7085.0,0.91710806
7090.0,0.9165607
7095.0,0.9163145
7100.0,0.9157401
7105.0,0.9142822
7110.0,0.9116788
7115.0,0.9077468
7120.0,0.9022995
7125.0,0.89554244
7130.0,0.8892483
7135.0,0.8855806
7140.0,0.8867015
7145.0,0.8939798
7150.0,0.90560484
7155.0,0.9189727
7160.0,0.93147564
7165.0,0.94088036
7170.0,0.94643235
7175.0,0.9477463
7180.0,0.9444385
7185.0,0.9366129
7190.0,0.9263237
7195.0,0.91611326
7200.0,0.90852404
7205.0,0.9054363
7210.0,0.9060892
7215.0,0.90905744
7220.0,0.9129183
7225.0,0.9164634
7230.0,0.9193474
7235.0,0.9214378
7240.0,0.9226036
7245.0,0.9228245
7250.0,0.9225161
7255.0,0.92220193
7260.0,0.9224081
7265.0,0.92350847
7270.0,0.92527163
7275.0,0.92731696
7280.0,0.9292601
7285.0,0.9307312
7290.0,0.9313947
7295.0,0.93092674
7300.0,0.9290032
7305.0,0.92553174
7310.0,0.92135763
7315.0,0.9175564
7320.0,0.9152043
7325.0,0.915048
7330.0,0.9165084
7335.0,0.9186765
7340.0,0.9206409
7345.0,0.92169714
7350.0,0.9219475
7355.0,0.9216988
7360.0,0.92125696
7365.0,0.9209272
7370.0,0.9210057
7375.0,0.9217879
7380.0,0.923569
7385.0,0.9264669
7390.0,0.92989004
7395.0,0.93307024
7400.0,0.93523914
7405.0,0.9358855
7410.0,0.93552476
7415.0,0.93493074
7420.0,0.93487597
7425.0,0.93584543
7430.0,0.93716836
7435.0,0.9378859
7440.0,0.9370391
7445.0,0.9341085
7450.0,0.93033516
7455.0,0.9273988
7460.0,0.9269791
7465.0,0.93011916
7470.0,0.9353185
7475.0,0.94043934
7480.0,0.9433446
7485.0,0.9425518
7490.0,0.93920887
7495.0,0.93511814
7500.0,0.93208355
7505.0,0.9314021
7510.0,0.93234456
7515.0,0.93367654
7520.0,0.9341625
7525.0,0.9328559
7530.0,0.92996293
7535.0,0.9259793
7540.0,0.9213977
7545.0,0.91694033
7550.0,0.91422904
7555.0,0.91462004
7560.0,0.91501117
7565.0,0.91540146
7570.0,0.91579247
7575.0,0.9161836
7580.0,0.91657466
7585.0,0.9169658
7590.0,0.917356
7595.0,0.9177471
7600.0,0.9181381
7605.0,0.9185292
7610.0,0.9189203
7615.0,0.9193114
7620.0,0.91970164
7625.0,0.92009276
7630.0,0.9204838
7635.0,0.92087483
7640.0,0.92126596
7645.0,0.921657
7650.0,0.92204726
7655.0,0.9224384
7660.0,0.92282945
7665.0,0.92322046
7670.0,0.9236116
7675.0,0.92400265
7680.0,0.9243929
7685.0,0.924784
7690.0,0.9251751
7695.0,0.9255662
7700.0,0.9259572
7705.0,0.92634827
7710.0,0.9267385
7715.0,0.9271296
